company_num,company_name,obs_date,comp_dissolved_date,company_status_modelled,label_modelled,model_risk_score,model_predicted_tier,company_status_now,actually_dissolved_now,outcome_agreement,company_age_years,nace_section_label,split
540178,TRINITY HOMES LIMITED,2022-03-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,8.09,Extraterritorial Organisations,train
541623,CW APPLIED TECHNOLOGY (SHANNON) LIMITED,2022-05-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,8.17,Extraterritorial Organisations,train
544225,MAHONY DENTAL LIMITED,2022-04-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,7.95,Extraterritorial Organisations,train
690462,PMA LEARNING LIMITED,2022-12-31,2024-07-10,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,1.8,Unknown,train
690852,EM.HA. STARS INVESTMENT LIMITED,2022-03-31,2023-04-29,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,1.02,Unknown,train
693056,BISMOBIL IRELAND LIMITED,2022-12-31,2024-04-02,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.7,Unknown,train
693750,DIGITALFEED LIMITED,2022-10-25,2023-11-11,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
695548,D. WRENN'S NEST LIMITED,2022-05-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,1.05,Unknown,train
695699,GRAB & GO FOODS LIMITED,2022-12-31,2023-12-11,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,1.62,Unknown,train
699109,JAS KELLY PLANT HIRE LIMITED,2022-12-29,2023-11-29,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
699904,HANGZHOU SHANMU DIVERSITECH MANUFACTURING CO LIMITED,2022-10-31,2024-05-13,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.31,Unknown,train
700222,JORDANS CONSULTANCY SERVICES LIMITED,2022-12-31,2024-05-13,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.46,Unknown,train
700347,EMVEE INDUSTRIAL SOLUTIONS LIMITED,2022-06-30,2023-07-22,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,0.94,Unknown,train
704168,CLONCARNEY ENTERTAINMENT  LIMITED,2022-09-19,2023-10-07,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.0,Unknown,train
709198,PKS BLUE ENTERPRISES LIMITED,2022-12-31,,Liquidation,1.0,0.5955,MODERATE,Liquidation,1,consistent,1.08,Unknown,train
712298,TRIPHANE INVESTMENTS LIMITED,2022-12-31,2024-01-31,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,0.93,Unknown,train
715969,AGREBIO RENEWABLES  LIMITED,2022-12-31,2024-06-24,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,0.77,Unknown,train
415588,CARA SENIOR CARE LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9583,CRITICAL,Dissolved PostMerger,1,consistent,16.87,Extraterritorial Organisations,train
423082,MCCABES MILE RIVER LIMITED,2022-08-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,16.16,Extraterritorial Organisations,train
424754,CALIE CRONIN LIMITED,2022-12-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,16.39,Extraterritorial Organisations,train
425877,WINDMILL HILL LIMITED,2022-08-31,2023-12-20,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,16.0,Extraterritorial Organisations,train
433329,QUAYSIDE KITCHENS & JOINERY LIMITED,2022-12-31,2024-04-29,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,15.95,Extraterritorial Organisations,train
233827,DECATHALON LIMITED,2022-12-31,2024-03-19,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,27.59,Extraterritorial Organisations,train
241427,WORLD 2000 ENTERTAINMENT LIMITED,2022-06-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,26.59,Extraterritorial Organisations,train
244573,BALBO DESIGNS LIMITED,2022-12-31,2024-01-31,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,26.88,Extraterritorial Organisations,train
448624,GARDLINE MARINE SCIENCES (IRELAND) LIMITED,2022-04-30,2023-10-21,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,14.48,Extraterritorial Organisations,train
458430,VUEPOINT LIMITED,2022-05-31,2024-03-27,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,13.97,Extraterritorial Organisations,train
459497,AIRFIBRE LIMITED,2022-03-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,13.74,Extraterritorial Organisations,train
623687,SF MOVIE DESIGNATED ACTIVITY COMPANY,2022-03-31,2022-10-10,Dissolved,1.0,1.0,CRITICAL,Dissolved,1,consistent,3.99,Unknown,train
636423,ENNIS MENTAL HEALTH ASSOCIATION COMPANY LIMITED BY GUARANTEE,2022-10-31,2023-05-06,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.02,Unknown,train
624927,HYBRID ELECTRIC CARS CORK LIMITED,2022-03-31,2023-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.95,Unknown,train
629012,ESI ANALYTICS LIMITED,2022-06-30,2023-09-23,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,4.02,Unknown,train
631098,FOIGHA CONSTRUCTION LIMITED,2022-12-31,2024-02-05,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,4.43,Unknown,train
633950,SHARAVOGUE ARD PROJECT SERVICES LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,4.3,Unknown,train
634696,AKSU AVIATION LEASING LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,4.26,Unknown,train
638251,U AND I (WHITE HEATHER) LIMITED,2022-03-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,3.35,Unknown,train
650954,RUSHBROOK MAURITIUSTOWN OWNERS' MANAGEMENT COMPANY LIMITED BY GUARANTEE,2022-11-30,2023-07-08,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.5,Unknown,train
640315,CTB MAINTENANCE LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.03,Unknown,train
641166,WCTH LIMITED,2022-12-31,2024-01-18,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,3.97,Unknown,train
642721,FIERCECQV LIMITED,2022-01-31,2024-01-08,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.0,Unknown,train
512112,PAT KENNY CONSULTING LIMITED,2022-06-30,2024-02-26,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,10.2,Extraterritorial Organisations,train
516633,HAZELFINN LIMITED,2022-06-30,,Liquidation,1.0,0.7209,HIGH,Liquidation,1,consistent,9.86,Extraterritorial Organisations,train
519100,CHURCH BAY LIMITED,2022-11-30,2023-10-14,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,10.11,Extraterritorial Organisations,train
519390,GROVEWOOD MANAGEMENT LIMITED,2022-10-31,2024-10-29,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,10.0,Extraterritorial Organisations,train
523617,FELIX GORMLEY USED METAL DISPOSALS LIMITED,2022-10-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,9.72,Extraterritorial Organisations,train
526473,JP FLANAGAN CONSULTING LIMITED,2022-03-31,2023-11-29,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,8.95,Extraterritorial Organisations,train
530058,ALPHAS MANAGED ACCOUNTS PLATFORM XXXV LIMITED,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,9.48,Extraterritorial Organisations,train
530547,BSN NET LIMITED,2022-12-31,2024-06-05,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,9.44,Extraterritorial Organisations,train
536866,AUTOFAST LOGISTICS LIMITED,2022-12-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,9.04,Extraterritorial Organisations,train
691122,UNITED PEAKS IRELAND LIMITED,2022-12-31,2023-10-07,Dissolved,1.0,0.97,CRITICAL,Dissolved,1,consistent,1.77,Unknown,train
691526,PROVEN MARKETING  LIMITED,2022-09-30,2024-05-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.5,Unknown,train
695852,HOMESUPPLY LIMITED,2022-04-30,2023-10-14,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,0.95,Unknown,train
698061,STUDIO CARAVELLE LIMITED,2022-03-15,2022-08-17,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,0.75,Unknown,train
700990,WESCOR AGENCY LIMITED,2022-12-31,2023-12-20,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.41,Unknown,train
701978,SUNSHINE PRO LIMITED,2022-08-31,2023-09-09,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.03,Unknown,train
702087,TUSKAR VIEW LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.7209,HIGH,Dissolved,1,consistent,1.37,Unknown,train
703428,MOONCRAFT MARKETING LIMITED,2022-09-30,2024-09-16,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,1.06,Unknown,train
708644,BEST WISHES CHINESE TAKEAWAY  LIMITED,2022-12-31,2023-12-20,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.1,Unknown,train
709398,PAKOT COFFEE LIMITED,2022-12-31,2024-12-16,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.07,Unknown,train
713746,EXPRESS JUNK DUBLIN  LIMITED,2022-12-31,2024-11-11,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,0.87,Unknown,train
205338,MICHAEL DONOHUE & SON (BUILDERS) LIMITED,2022-03-31,2023-08-05,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,28.7,Extraterritorial Organisations,train
214796,CLUAN LIMITED,2022-04-30,2023-02-20,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,28.11,Extraterritorial Organisations,train
221401,KANEFORD LIMITED,2022-02-28,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,27.51,Extraterritorial Organisations,train
439498,EDWOOD CARPENTRY AND JOINERY SERVICES LIMITED,2022-04-30,2023-07-29,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,14.97,Extraterritorial Organisations,train
441042,UNICARE DISPENSERS 16 LIMITED,2022-03-31,,Dissolved PostMerger,1.0,1.0,CRITICAL,Dissolved PostMerger,1,consistent,14.8,Extraterritorial Organisations,train
235906,GILLS CLEANING SERVICES LIMITED,2022-08-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,27.12,Extraterritorial Organisations,train
252142,N.K.R. ELECTRICAL LIMITED,2022-07-31,2023-10-14,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,26.02,Extraterritorial Organisations,train
264572,SAUNDBY LIMITED,2022-02-28,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,24.88,Extraterritorial Organisations,train
456668,DIABETES IRELAND RESEARCH ALLIANCE,2022-06-30,2024-04-02,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,14.17,Extraterritorial Organisations,train
474859,INSTALL ALL LIMITED,2022-12-31,2024-06-10,Dissolved,1.0,0.75,HIGH,Dissolved,1,consistent,13.33,Extraterritorial Organisations,train
268186,FAHY CAR SALES LIMITED,2022-08-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,25.17,Extraterritorial Organisations,train
652259,NANS LIFE TWO LIMITED,2022-05-31,2023-10-28,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.93,Unknown,train
652320,SAAS ASSIST LIMITED,2022-04-30,2024-03-11,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.85,Unknown,train
652708,JAZZ UNITED LIMITED,2022-06-30,2023-02-01,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,3.01,Unknown,train
659128,LOGOS MOVING SOLUTIONS LIMITED,2022-05-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,2.62,Unknown,train
661316,SULTAN'S CASH & CARRY LIMITED,2022-10-31,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,2.93,Unknown,train
662523,CASH MARGIN RETAIL LIMITED,2022-09-30,2024-02-12,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,2.8,Unknown,train
664199,MANAGING MY LEISURE TIME LIMITED,2022-01-31,2023-10-21,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,2.05,Unknown,train
666704,THE GARDEN KITCHEN FOOD COMPANY LIMITED,2022-02-28,,Liquidation,1.0,0.5365,MODERATE,Liquidation,1,consistent,2.03,Unknown,train
671900,LUZERN FUNDING DESIGNATED ACTIVITY COMPANY,2022-03-31,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,1.81,Unknown,train
673595,DANÚ A FHÍ COMPANY LIMITED BY GUARANTEE,2022-06-30,2024-03-11,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.98,Unknown,train
669563,COSMICA SIDERA BRAND HOLDINGS LIMITED,2022-03-31,2023-11-04,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.97,Unknown,train
670059,KEARNEY CURRAN HOLDINGS (B.K.) LIMITED,2022-09-30,2023-12-20,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.43,Unknown,train
673883,THE HIGHEND BARBERS LIMITED,2022-07-13,2023-09-02,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.0,Unknown,train
674758,C.AUQUET LIMITED,2022-06-30,2024-04-22,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.92,Unknown,train
675552,BLESSING AYA TRADING LIMITED,2022-01-31,2022-11-01,Dissolved,1.0,1.0,CRITICAL,Dissolved,1,consistent,1.47,Unknown,train
681125,TEACH FION LIMITED,2022-12-31,2024-09-09,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,2.15,Unknown,train
682511,MIRIDICAL LIMITED,2022-12-31,2023-12-20,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,2.11,Unknown,train
488200,VERNISSAGE EUROPE LIMITED,2022-08-31,2024-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,12.01,Extraterritorial Organisations,train
495339,MILLVIEW FURNITURE LIMITED,2022-02-28,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,11.02,Extraterritorial Organisations,train
496545,PENTASIA LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,11.78,Extraterritorial Organisations,train
500704,NVP ENERGY LIMITED,2022-06-30,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,11.0,Extraterritorial Organisations,train
504921,ILFC AIRCRAFT 75B-29381 LIMITED,2022-12-31,,Dissolved PostMerger,1.0,1.0,CRITICAL,Dissolved PostMerger,1,consistent,11.21,Extraterritorial Organisations,train
505825,EMAN IT SOLUTIONS LIMITED,2022-12-31,2024-08-20,Dissolved,1.0,0.5882,MODERATE,Dissolved,1,consistent,11.14,Extraterritorial Organisations,train
510061,JACK MONDAY'S LIMITED,2022-02-28,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,10.01,Extraterritorial Organisations,train
089749,EASTERN AND MIDLANDS HOLDINGS LIMITED,2022-05-31,,Liquidation,1.0,0.5365,MODERATE,Liquidation,1,consistent,39.99,Extraterritorial Organisations,train
093112,COLLINS & COHAN LIMITED,2022-07-31,,Liquidation,1.0,0.4593,MODERATE,Liquidation,1,consistent,39.49,Extraterritorial Organisations,train
656689,SOCIAL TAVERNS LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,2.81,Unknown,train
499174,PHOENIX TREASURY LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,11.61,Extraterritorial Organisations,train
118992,COWAN INSURANCE BROKERS LIMITED,2022-08-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,35.7,Extraterritorial Organisations,train
550331,NAAS OIL (PROSPEROUS) LIMITED,2022-06-30,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,7.75,Extraterritorial Organisations,train
487826,AVIATION ENGINE CONSULTING LIMITED,2022-09-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,12.12,Extraterritorial Organisations,train
412343,LANSDOWNE CONSTRUCTION LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.9583,CRITICAL,Dissolved,1,consistent,17.05,Extraterritorial Organisations,train
431835,RANDRIDGE INTERNATIONAL LIMITED,2022-02-28,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,15.21,Extraterritorial Organisations,train
435082,N6 (CONSTRUCTION) LIMITED,2022-12-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,15.86,Extraterritorial Organisations,train
236040,CORLVET ANIMAL HEALTH LIMITED,2022-10-31,2024-06-17,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,27.28,Extraterritorial Organisations,train
246194,WOODHAY LIMITED,2022-03-31,2023-06-17,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,26.05,Extraterritorial Organisations,train
446384,DWB GROUND WORKS LIMITED,2022-06-30,2023-04-01,Dissolved,1.0,0.5365,MODERATE,Dissolved,1,consistent,14.78,Extraterritorial Organisations,train
548963,STACK IMPACT ENTERPRISES LIMITED,2022-08-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,7.99,Extraterritorial Organisations,train
556551,WK BREWING LIMITED,2022-12-31,2024-10-21,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,7.92,Extraterritorial Organisations,train
556648,RADUB PRODUCTIONS LIMITED,2022-12-31,2024-10-07,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,7.92,Extraterritorial Organisations,train
560712,THE ARCH BARISTA CO LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,7.7,Extraterritorial Organisations,train
564080,G.C BAGS AND LUGGAGE LIMITED,2022-06-30,,Liquidation,1.0,0.8788,CRITICAL,Liquidation,1,consistent,7.0,Unknown,train
568420,NOEL NOLAN CONSULTING LIMITED,2022-08-31,2024-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,6.94,Unknown,train
570305,HAWK XP AVIATION LIMITED,2022-10-18,2024-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,7.0,Unknown,train
014495,SOUTHERN FRUIT SUPPLIERS (WATERFORD) UNLIMITED COMPANY,2022-12-31,2024-07-29,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,70.11,Extraterritorial Organisations,train
322817,RECYCLE 2000 ENTERPRISES LIMITED,2022-02-28,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,21.97,Extraterritorial Organisations,train
581506,ZACHLARA HOLDINGS LIMITED,2022-04-30,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,6.01,Unknown,train
581820,VERICLAIM IRELAND LIMITED,2022-12-31,,Liquidation,1.0,0.9583,CRITICAL,Liquidation,1,consistent,6.65,Unknown,train
583774,JOLINA LIMITED,2022-05-31,,Liquidation,1.0,0.9167,CRITICAL,Liquidation,1,consistent,5.99,Unknown,train
585658,DEIRSA LIMITED,2022-12-31,2024-09-09,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,6.49,Unknown,train
606146,PREMIER LOTTERIES IRELAND MIDCO DESIGNATED ACTIVITY COMPANY,2022-12-31,,Dissolved PostMerger,1.0,0.8788,CRITICAL,Dissolved PostMerger,1,consistent,5.54,Unknown,train
611242,MCCR CONSULTANCY SERVICES LIMITED,2022-12-31,2024-10-29,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.31,Unknown,train
612246,ARKAIR LIMITED,2022-12-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,5.26,Unknown,train
613616,CARMODY QUILTY LIMITED,2022-12-31,2024-02-05,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,5.2,Unknown,train
613806,ENLIGHT AND RADIATE LIMITED,2022-12-31,2024-08-06,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,5.2,Unknown,train
387564,TRADE ELECTRIC (NEWCASTLE WEST) LIMITED,2022-12-31,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,18.54,Extraterritorial Organisations,train
396447,I HEAR VOICES LIMITED,2022-12-31,2024-01-15,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,17.96,Extraterritorial Organisations,train
622254,BATTERSTOWN VP2 (PROPERTY) LIMITED,2022-12-31,2024-11-30,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,4.82,Unknown,train
622290,SANDFOX STUDIO LIMITED,2022-03-31,2024-02-26,Dissolved,1.0,0.5955,MODERATE,Dissolved,1,consistent,4.06,Unknown,train
633861,RARM INLOVE LIMITED,2022-12-31,2024-03-11,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,4.3,Unknown,train
637532,DJH DATA SERVICES IRELAND LIMITED,2022-11-11,2024-09-30,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.0,Unknown,train
640242,VINTAGE COMMUTER LIMITED,2022-12-31,2024-11-11,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,4.04,Unknown,train
646120,JOAL FISHERIES LIMITED,2022-04-30,,Liquidation,1.0,0.7231,HIGH,Liquidation,1,consistent,3.11,Unknown,train
650919,GREEN LANDS PRO LIMITED,2022-12-31,2024-04-02,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,3.59,Unknown,train
512086,CRANNÓG BUÍ OÍSRÍ TEORANTA,2022-04-30,2023-10-21,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,10.03,Extraterritorial Organisations,train
518941,ADVANCED NUTRIENT THERAPY LIMITED,2022-04-17,2023-07-15,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,9.5,Extraterritorial Organisations,train
525566,ICG EDISON TOTAL CREDIT FUND DESIGNATED ACTIVITY COMPANY,2022-03-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,9.01,Extraterritorial Organisations,train
526826,KOALA AIRCRAFT LEASING (IRELAND) DESIGNATED ACTIVITY COMPANY,2022-02-28,,Dissolved PostMerger,1.0,0.9674,CRITICAL,Dissolved PostMerger,1,consistent,8.84,Extraterritorial Organisations,train
530902,FUTURE FINANCE HIGHER EDUCATION HOLDINGS LIMITED,2022-12-31,2024-07-01,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,9.42,Extraterritorial Organisations,train
532455,HYGIENIC PIPE SERVICES LIMITED,2022-08-31,2024-05-27,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,8.98,Extraterritorial Organisations,train
534605,KIDS COOK LIMITED,2022-12-31,2024-11-25,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,9.18,Extraterritorial Organisations,train
534706,"GY AVIATION LEASE 1302 CO., LIMITED",2022-12-31,2024-02-05,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,9.17,Extraterritorial Organisations,train
542108,HOME & BUSINESS SECURITY LIMITED,2022-08-31,2023-12-20,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,8.4,Extraterritorial Organisations,train
687281,SARAH-KATE LIMITED,2022-03-31,,Liquidation,1.0,0.8566,CRITICAL,Liquidation,1,consistent,1.15,Unknown,train
688368,CHALIMPORT LIMITED,2022-08-19,2023-12-20,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.49,Unknown,train
689441,SORTED TECHNOLOGY LIMITED,2022-02-28,2023-10-21,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,0.99,Unknown,train
694739,HEAD FIRST HEALTH LIMITED,2022-10-31,2024-09-16,Dissolved,1.0,0.9167,CRITICAL,Dissolved,1,consistent,1.48,Unknown,train
697214,DR.-ING. IVO MOELLER LIMITED,2022-06-30,2023-07-08,Dissolved,1.0,0.9747,CRITICAL,Dissolved,1,consistent,1.08,Unknown,train
705270,SRI AVINASH DO MISSION IRELAND ,2022-06-30,2024-03-04,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.74,Unknown,train
707751,NATURAL VET SOLUTIONS COMPANY LIMITED BY GUARANTEE,2022-09-30,2024-01-31,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,0.88,Unknown,train
700328,CS TOURS IRELAND LIMITED,2022-12-31,2023-10-21,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,1.45,Unknown,train
700389,KAVANAGH ELECTRICAL CONTRACTING LIMITED,2022-12-31,2024-12-23,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.44,Unknown,train
704121,UPSTAKE LIMITED,2022-11-30,2023-08-05,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,1.2,Unknown,train
199541,NAIRTH LIMITED,2022-07-31,2023-10-14,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,29.43,Extraterritorial Organisations,train
199996,CLIFTON ENTERPRISES LIMITED,2022-03-31,2023-10-28,Dissolved,1.0,0.8566,CRITICAL,Dissolved,1,consistent,29.07,Extraterritorial Organisations,train
207041,LIXNAW MANUFACTURING LIMITED,2022-12-31,2024-07-22,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,29.3,Extraterritorial Organisations,train
225099,INVESTORS TRUST HOLDINGS IRELAND UNLIMITED COMPANY,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,28.1,Extraterritorial Organisations,train
410634,NELSON STREET ATHY MANAGEMENT COMPANY COMPANY LIMITED BY GUARANTEE,2022-04-30,2023-11-11,Dissolved,1.0,0.7231,HIGH,Dissolved,1,consistent,16.47,Extraterritorial Organisations,train
416196,DOMARE LIMITED,2022-12-31,,Liquidation,1.0,0.9747,CRITICAL,Liquidation,1,consistent,16.84,Extraterritorial Organisations,train
438623,DOWLING LANDSCAPE SERVICES LIMITED,2022-05-31,,Liquidation,1.0,0.5365,MODERATE,Liquidation,1,consistent,15.1,Extraterritorial Organisations,train
460747,PCM PROJECT AND COST MANAGEMENT LIMITED,2022-12-31,,Liquidation,1.0,0.9674,CRITICAL,Liquidation,1,consistent,14.4,Extraterritorial Organisations,train
462054,HAZELCRAFT LIMITED,2022-12-31,2024-03-04,Dissolved,1.0,0.9674,CRITICAL,Dissolved,1,consistent,14.3,Extraterritorial Organisations,train
469689,REFLECTIONS CENTRE LIMITED,2022-02-28,2023-09-16,Dissolved,1.0,0.8788,CRITICAL,Dissolved,1,consistent,12.87,Extraterritorial Organisations,train
